"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"/srv/data/multimodal/finnishsubset//37426-26.swf.txt",0.000118063754427391,0.000118063754427391,0.436953955135773,0.000118063754427391,0.000118063754427391,0.000118063754427391,0.000118063754427391,0.000118063754427391,0.000118063754427391,0.000118063754427391,0.259858323494687,0.000118063754427391,0.000118063754427391,0.000118063754427391,0.000118063754427391,0.189020070838253,0.000118063754427391,0.112278630460449,0.000118063754427391,0.000118063754427391
"/srv/data/multimodal/finnishsubset//37426-27.swf.txt",0.0419084821428571,5.58035714285714e-05,0.301395089285714,0.0586495535714286,5.58035714285714e-05,5.58035714285714e-05,5.58035714285714e-05,0.0279575892857143,5.58035714285714e-05,5.58035714285714e-05,0.259542410714286,5.58035714285714e-05,0.0335379464285714,5.58035714285714e-05,5.58035714285714e-05,0.145145089285714,5.58035714285714e-05,5.58035714285714e-05,0.0865513392857143,0.0446986607142857
"/srv/data/multimodal/finnishsubset//37426-32.swf.txt",0.000106157112526539,0.000106157112526539,0.000106157112526539,0.000106157112526539,0.000106157112526539,0.642356687898089,0.000106157112526539,0.000106157112526539,0.000106157112526539,0.000106157112526539,0.0372611464968153,0.000106157112526539,0.000106157112526539,0.000106157112526539,0.000106157112526539,0.302653927813163,0.000106157112526539,0.000106157112526539,0.000106157112526539,0.0160297239915074
"/srv/data/multimodal/finnishsubset//37426-33.swf.txt",0.00319348778960551,6.26174076393237e-05,6.26174076393237e-05,6.26174076393237e-05,6.26174076393237e-05,0.463431433938635,6.26174076393237e-05,6.26174076393237e-05,6.26174076393237e-05,6.26174076393237e-05,0.0564182842830307,6.26174076393237e-05,6.26174076393237e-05,6.26174076393237e-05,0.0752035065748278,0.400814026299311,6.26174076393237e-05,6.26174076393237e-05,6.26174076393237e-05,6.26174076393237e-05
"/srv/data/multimodal/finnishsubset//37426-48.swf.txt",2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,0.685139049826188,0.314339513325608,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05,2.89687137891078e-05
"/srv/data/multimodal/finnishsubset//37426-4.swf.txt",6.79347826086956e-05,6.79347826086956e-05,0.0238451086956522,6.79347826086956e-05,6.79347826086956e-05,6.79347826086956e-05,6.79347826086956e-05,6.79347826086956e-05,6.79347826086956e-05,6.79347826086956e-05,0.482404891304348,6.79347826086956e-05,6.79347826086956e-05,0.0340353260869565,6.79347826086956e-05,0.180095108695652,6.79347826086956e-05,0.0951766304347826,0.1359375,0.0476222826086956
"/srv/data/multimodal/finnishsubset//37426-52.swf.txt",6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,0.998771816418875,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05,6.46412411118293e-05
"/srv/data/multimodal/finnishsubset//37426-58.swf.txt",0.0349860335195531,6.98324022346369e-05,0.0733938547486034,6.98324022346369e-05,6.98324022346369e-05,0.0908519553072626,6.98324022346369e-05,6.98324022346369e-05,0.0349860335195531,6.98324022346369e-05,6.98324022346369e-05,6.98324022346369e-05,6.98324022346369e-05,0.359706703910615,0.157192737430168,0.139734636871508,6.98324022346369e-05,6.98324022346369e-05,6.98324022346369e-05,0.108310055865922
"/srv/data/multimodal/finnishsubset//37426-8.swf.txt",0.179230258792303,6.635700066357e-05,0.00338420703384207,6.635700066357e-05,6.635700066357e-05,6.635700066357e-05,0.0929661579296616,6.635700066357e-05,6.635700066357e-05,0.0796947577969476,0.195819508958195,6.635700066357e-05,0.0465162574651626,6.635700066357e-05,0.0431984074319841,0.199137358991374,6.635700066357e-05,0.142733908427339,6.635700066357e-05,0.0166556071665561
"/srv/data/multimodal/finnishsubset//37426-9.swf.txt",0.0432354634427173,5.75705238917674e-05,0.0892918825561313,5.75705238917674e-05,5.75705238917674e-05,0.112320092112838,5.75705238917674e-05,5.75705238917674e-05,5.75705238917674e-05,5.75705238917674e-05,5.75705238917674e-05,5.75705238917674e-05,5.75705238917674e-05,5.75705238917674e-05,0.0835348301669545,0.380023028209557,5.75705238917674e-05,5.75705238917674e-05,0.290788716177317,5.75705238917674e-05
